month,chl_a,ndci,ssc,tbd
2011-10,65.30270674128568,-0.1849399123857388,11431.267299132956,437.6871827229879
2011-11,30.76779150979264,-0.2250363790990145,14505.354635610502,536.651868819637
2011-12,16.89157684345733,-0.3316252169801067,7110.526334499829,280.2346752991667
2012-01,32.59190699477348,-0.3312582267185178,3616.2662690588095,162.2696416949574
2012-02,261.81612553891864,-0.2404107985147049,4833.132905187466,205.6795084419735
2012-03,87.76924976089636,-0.2136896229351059,6534.951286147008,267.730416926088
2012-04,1534.1063059667415,-0.2197977854842304,11477.396341733196,439.0871009361148
2012-05,85.57621895246001,-0.3672218690367556,5005.58159723857,204.48496824023664
2012-06,593.0752295031095,-0.2259149131034146,7912.863710445175,318.499225668443
2012-07,990.9834572027936,-0.2392665665541431,13663.735085321528,499.2452119965404
2012-08,346.70900601198537,-0.2108516437793619,10108.686965690877,388.20299081890784
2012-09,193.4799831059001,-0.2345935399036882,4992.555408176163,211.3217140914905
2012-10,144.59795040692168,-0.1794580710821465,10632.44886849544,405.381023785156
2012-11,72.90019897310765,-0.2241805344238251,7215.427276804618,283.09010123668554
2012-12,119.52247739647017,-0.2323425110733539,7289.613633705371,286.2621018244255
2013-01,162.98172161194452,-0.2597785380264534,6558.01905189777,253.9316612270548
2013-02,146.07099013505248,-0.1932286755544839,6527.872034619064,265.64177214475075
2013-03,251.17086215088727,-0.1793700605285547,5268.039233064319,227.62259694463367
2013-04,631.0884763397391,-0.209054991284822,6911.890438241368,278.8042897790699
2013-05,174.11500009124364,-0.349407593647408,4242.290908230932,177.25481818965315
2013-06,203.71548124841144,-0.2752933566963115,7963.644709320233,310.44229162533463
2013-07,1363.339564035123,-0.3392337901740226,5631.13172456454,228.61794350326863
2013-08,267.2794049969774,-0.3211782993884095,6373.501413748179,248.09521899566263
2013-09,244.28959924816516,-0.3017013927625792,5859.02391209561,237.55771206402324
2013-10,71.90078541235985,-0.2676455503813738,5802.3992422402025,246.36762695625023
2013-11,212.25823938657123,-0.1963045127614781,10749.535859316398,413.4544021524528
2013-12,290.6505429020544,-0.2952885893023081,8101.675078346623,311.64375738185294
2014-01,305.9264272167419,-0.3279082692950105,4240.955808732828,179.32191981519205
2014-02,129.9665380936171,-0.2040532054030624,8774.548605860464,352.3899954317244
2014-03,317.9833665383367,-0.2099874638328806,8228.85907376315,325.1246452909005
2014-04,309.59358340799486,-0.2537976493117592,7176.477064856712,289.7202734981133
2014-05,94.10961380781276,-0.3528255629445974,5097.322364274915,210.1736268871637
2014-06,823.5462053443863,-0.2875692402691481,6901.68557648241,275.0748370931726
2014-07,320.84086890853445,-0.3240513125944718,10633.508748349466,395.67750306325246
2014-08,292.88581243905605,-0.2989909480359077,7317.7463287861565,290.0880915459704
2014-09,276.60340210919173,-0.2663285093212802,7805.112333865215,303.7069736261408
2014-10,98.48521403660426,-0.3016683876499042,8329.446548932525,321.02813562907903
2014-11,156.82670983449617,-0.2162739676532964,10334.99858467349,397.4473446097194
2014-12,282.04080984513047,-0.3310981488502835,6957.245857935966,267.73248563332584
2015-01,1306.7244186869827,-0.3282008741358199,2447.9754965662414,118.3947675785274
2015-02,765.8479495951963,-0.2124484328385691,4733.577955412323,204.0352656088623
2015-03,307.5205384116769,-0.2150070474850996,5826.428489753895,245.4402404154573
2015-04,87.24947682268106,-0.2696248145571526,8508.808676879684,332.2888274711742
2015-05,73.58782287503983,-0.3545393575567854,5188.103785490418,213.11327978347555
2015-06,1114.4151754602844,-0.2737315576050494,7598.840159614662,301.5280851035639
2015-07,64.84894336417031,-0.3029772309632532,7577.868797499671,295.4998906343171
2015-08,428.2285162244716,-0.3436167302780168,4860.08838454662,200.57548233707288
2015-09,26.918580393911256,-0.2524058781821306,6020.0102387818615,251.6233376941983
2015-10,367.7510028330989,-0.1783974091480565,12102.70193694902,459.5479571906104
2015-11,72.20484554132547,-0.2868355360631689,12574.716573902217,460.8446778016512
2015-12,332.47729330184137,-0.3172355429726575,8691.089666887592,331.8993425812777
2016-01,208.2159399131242,-0.2379282412802918,12659.278840733834,469.1592339024924
2016-02,639.0896232270093,-0.2926124538748835,4305.969242003424,186.7491494950663
2016-03,226.9307136754948,-0.2559262270814437,4868.791804784359,204.6958754685423
2016-04,43.362678743450346,-0.2084435047085508,11376.623659410729,428.16569990822046
2016-05,148.4325623735691,-0.3410378527099878,6762.480017123542,265.1882052649564
2016-06,438.5936057507512,-0.3087139101959421,5388.266760518983,220.88052718008316
2016-07,291.3827036486288,-0.2824337888576571,9263.58130455718,350.995084596424
2016-08,506.17282141336784,-0.3543562962980866,6239.6463774524345,240.74710842327315
2016-09,113.79516483826188,-0.287733105369589,5219.527302781669,218.3015335013097
2016-10,154.47721231849178,-0.228232777338821,5954.712674789895,250.274369074148
2016-11,61.9758042310098,-0.1862512007749919,11975.297953345043,452.6343923185491
2016-12,222.8203503592636,-0.2516869571573962,6288.954426043729,251.57958003919745
2017-01,331.50773437068943,-0.2952349369836546,4642.643461994914,190.7373085455872
2017-02,40.83466434181248,-0.2639359940160638,5925.081594014742,239.69394004834672
2017-03,141.2523023679034,-0.2577774807000922,3950.2260411109023,173.13433749125565
2017-04,30.00704852487536,-0.2296484816372592,7087.832343711612,289.015755060963
2017-05,76.86942107232656,-0.397491556287192,5736.2770860942055,222.93833885886963
2017-06,51.65383510928013,-0.3732841974189678,4350.412458455143,181.79804766723828
2017-07,1098.6167817763162,-0.2647661300485428,9133.57756292654,353.72053314472345
2017-08,182.93594968029225,-0.2453767612613187,11308.138815903269,421.404618808962
2017-09,467.5952678770258,-0.2249448970098759,11055.233577831368,419.5057686271671
2017-10,305.0529233106841,-0.2653329140143934,6454.113842961036,260.74805351403484
2017-11,79.62553347832718,-0.2942712651133694,11178.223004156693,417.0781550496525
2017-12,87.92716021425095,-0.3318816792456766,4080.956860639525,174.92749541767614
2018-01,783.6949624480656,-0.2222183311154723,7732.928642791448,312.963531312059
2018-02,118.63302374582314,-0.2147967619487457,5948.98130547388,249.1039383529657
2018-03,150.5798531833411,-0.138673963001894,17429.553046849545,640.3142283554012
2018-04,131.85951760050924,-0.2037124979932571,13976.098954210776,529.041869996238
2018-05,99.44169266031354,-0.3155124420697708,8145.993910590194,316.4167722586444
2018-06,98.77196207896628,-0.3319066278271361,8670.653376054732,331.2918989682149
2018-07,407.264117832025,-0.3596477267634167,5920.596343570882,232.8486627553013
2018-08,94.94564067243746,-0.2424286918304989,10507.040833982594,399.87049933815246
2018-09,274.3767047024307,-0.2382603432458542,5819.00491411124,243.6777816745577
2018-10,243.71068254720424,-0.2434346580781859,8043.6171126961935,318.4562712168762
2018-11,83.05250563507406,-0.1950905290298145,4601.471271528619,204.85525547368343
2018-12,122.3970507250737,-0.288734494921434,9783.738215059357,369.26415529031766
2019-01,165.8442276857025,-0.3241801719240524,4666.569953284109,189.24972579469343
2019-02,389.12473137161936,-0.2598080549317162,6253.386407040797,249.7962599103452
2019-03,280.61512137601886,-0.2493616735356542,3944.9802249347536,173.0570253416414
2019-04,324.363413335926,-0.2018636033094143,5829.592878905345,242.65380555667127
2019-05,71.14760350879772,-0.2738232743564155,4740.069141761522,199.82283046293185
2019-06,685.5148848808861,-0.2034755889456383,17979.97506717301,646.1315017162243
2019-07,1342.939513891942,-0.2900937953302959,9698.788806020948,362.5903970969709
2019-08,477.9967317130586,-0.2584611674083669,10404.044965945106,387.0695010490286
2019-09,603.1829195273381,-0.2531905083007416,6009.431402120723,241.9039422480752
2019-10,104.94950689444605,-0.2262146087804597,10699.530024969095,413.1272444036726
2019-11,64.74743115537099,-0.221931344238514,12253.531597364228,461.7661959993632
2019-12,392.3844623607632,-0.2393257386384644,16155.29977192958,587.2626930883597
2020-01,900.7328886903204,-0.2446209117734245,9079.072870676082,356.9048908268168
2020-02,321.27255228031686,-0.2648122520060343,6329.84407934989,258.55756598310165
2020-03,266.95459391401795,-0.2256710519512003,7336.119476997961,295.21211814587093
2020-04,69.4681543155632,-0.259481066127747,7883.290474681524,311.30626271660685
2020-05,103.37235999046447,-0.4565182542440825,4110.395388575364,169.47742664805705
2020-06,160.00349365978576,-0.2831031903052543,9403.266820592293,354.5769750786582
2020-07,483.0984701855247,-0.2326200844601273,14236.662210928547,532.0483978168322
2020-08,246.3826090996643,-0.2686556438472466,12935.157831467415,476.8499695759986
2020-09,111.12598334838894,-0.2318527357134666,7275.698224269027,292.8640706519644
2020-10,72.49358722724685,-0.2678991109298772,8500.55798796794,332.30794850134333
2020-11,455.4250355620927,-0.3037257667842123,6544.586722284796,262.04521610518805
2020-12,84.74321409429658,-0.3464307933107998,6434.974300654978,252.61676666182197
2021-01,222.9582095152764,-0.2391626018177581,8688.3289647786,337.5728794284103
2021-02,102.14054469660556,-0.1662254251294771,10697.632320230286,414.4757600815859
2021-03,182.5438768520964,-0.2304517350779482,7072.772395661289,284.4694199053454
2021-04,319.0121806600713,-0.2207756789472636,6470.603181101644,264.78541388250534
2021-05,138.02537095792624,-0.3278397627024881,7325.056196409406,286.7544380480032
2021-06,2036.2670303593948,-0.3803903930601586,3645.458531059888,155.9000536825533
2021-07,502.3716436322997,-0.3023676498223936,7116.35540776511,280.1189610114124
2021-08,320.0446129966224,-0.3208967722576559,6007.304100357825,241.98307079712248
2021-09,403.8549800799968,-0.2443852552060627,11725.031032331652,437.1915069300686
2021-10,83.18792554784565,-0.2402388035156597,8093.546806121862,323.8498765113121
2021-11,160.88132179387503,-0.1715988193181871,8495.853331736613,342.4880358729972
2021-12,59.40999951428304,-0.1885636213762647,11965.49276808004,452.29392571349047
2022-01,94.85872126798242,-0.1827135361676037,11767.359759209645,437.4863701733448
2022-02,622.5431504120725,-0.1541975805006649,8070.531244491052,323.4212821948728
2022-03,847.8178182592578,-0.2250154026677055,3219.804560662242,143.5370646758508
2022-04,214.71850922496137,-0.1917531216232583,7857.454167477581,310.60306830125404
2022-05,310.133475987968,-0.2410480976589586,6124.344400422668,247.23943538606892
2022-06,933.28925266676,-0.3502100540536308,5112.724730895477,201.60788129676652
2022-07,368.9881158164623,-0.2974901626964951,6451.134435273288,252.01987056701844
2022-08,294.4681853672764,-0.190263496810614,14251.025453806547,520.9978535124212
2022-09,248.0736568016869,-0.2336252315054693,7558.488660255202,298.7322747742134
2022-10,303.87656758808566,-0.2063984518701067,6568.169448241752,274.20065695339224
2022-11,82.6856979263875,-0.1393972464194627,13912.9713589253,530.9137040773833
2022-12,93.37588341385988,-0.2162594359449778,11804.622070590509,440.063253256132
2023-01,70.90159976547169,-0.3094222238120491,5801.649219756907,228.3564793065826
2023-02,841.2180448926468,-0.2238218447286235,3668.200027682079,161.43892973144025
2023-03,249.1166480577811,-0.1693832180513475,13478.418135177371,508.7186941678343
2023-04,125.39709713419528,-0.1745013536879741,11233.435708497682,430.8138938287952
2023-05,196.76243646258047,-0.4449756672070426,3884.0136443374095,156.94127392498712
2023-06,107.64543625112228,-0.3007441187537101,6503.497766493435,259.9280642605085
2023-07,801.9690924720082,-0.3249838108560813,7028.352168008603,274.592725186316
2023-08,546.8188468327147,-0.2680967800988892,5961.254023708257,240.79179400808692
2023-09,126.01482439466471,-0.2983478734235879,6712.688807548516,265.09975093539714
2023-10,426.9455290774448,-0.1976137818932838,10729.368916757214,409.1065041019702
2023-11,217.4344427591382,-0.1545933594810526,21904.42322350504,778.085573788493
2023-12,193.2811294647936,-0.2716906067023382,7590.834684923035,300.3228154778687
2024-01,1913.7259382819911,-0.2051173046891778,13923.599717349904,515.7317860615512
2024-02,170.99730152259642,-0.2405051499337506,8121.844527553499,313.61358648677435
2024-03,215.98282717131295,-0.2158802889796274,4268.618140616905,186.80021377115628
2024-04,78.50320147046548,-0.228526381835784,11323.072651010962,417.4049600407381
2024-05,304.6530833126676,-0.3074461732446469,8802.657050130358,334.8282895127387
2024-06,1543.2770225169486,-0.3501937898718399,6048.968638265237,238.23114453837408
2024-07,2021.6279863090592,-0.2743818995225148,12930.867033770208,478.7719647604695
2024-08,1044.5506364148396,-0.3099188687225981,7546.054986858507,292.68429709659245
2024-09,352.918584831017,-0.2157422950838249,9226.184187162364,357.9637741753276
2024-10,133.38197488550358,-0.1815226102838555,13540.67947828707,507.4345855559519
2024-11,48.35258017815941,-0.1492666092682338,19561.921218691376,702.3647528458147
